"","V1","V2","V3"
"943",390.092987,81.196999,5
"944",334.145996,284.044006,7
"945",209.729004,198.296005,2
"946",198.397995,73.954002,2
"947",118.652,47.566002,2
"948",289.579987,238.091995,3
"949",215.487,130.108994,2
"950",411.845001,208.459,6
"951",288.372986,127.722,3
"952",205.102005,215.964005,2
"953",294.76001,139.873001,1
"954",197.910995,186.554001,2
"955",72.373001,200.608994,2
"956",62.154999,49.355,2
"957",537.796997,200.25,4
"958",216.567993,192.712006,2
"959",401.492004,255.113998,7
"960",152.395004,206.296997,3
"961",483.17099,50.862,4
"962",567.064026,133.707001,4
"963",496.848999,181.850006,4
"964",352.182007,161.802002,5
"965",413.777008,165.300995,6
"966",332.588013,69.140999,5
"967",370.031006,59.179001,5
"968",76.305,110.057999,2
"969",541.442017,230.360992,4
"970",231.559006,261.507996,3
"971",347.60199,159.960999,5
"972",284.231995,267.368011,3
"973",164.483994,163.709,3
"974",329.660004,278.60199,7
"975",85.355003,188.451996,2
"976",289.071014,257.549988,3
"977",535.874023,44.970001,4
"978",132.789001,176.376999,3
"979",368.609009,205.037003,6
"980",226.863007,256.140991,3
"981",451.540009,267.071991,7
"982",107.614998,69.260002,2
"983",340.328003,129.880005,5
"984",326.441986,242.195007,1
"985",60.419998,128.559998,2
"986",399.671997,215.238998,6
"987",225.856003,186.647003,2
"988",124.369003,73.347,2
"989",513.05603,78.722,4
"990",539.346985,151.352005,4
"991",146.526001,240.363007,3
"992",380.351013,271.920013,7
"993",419.39801,164.339005,6
"994",472.442993,270.937012,7
"995",339.730988,109.209999,5
"996",452.865997,75.185997,4
"997",487.899994,262.690002,1
"998",503.598999,75.568001,4
"999",228.779007,171.218002,2
"1000",402.046997,63.585999,5
"1001",401.72699,106.876999,6
"1002",127.887001,75.892998,2
"1003",389.162994,120.308998,6
"1004",485.977997,53.425999,4
"1005",432.035004,266.388,7
"1006",521.289978,61.591,4
"1007",85.749001,87.391998,2
"1008",132.520996,198.968002,3
"1009",179.186996,249.763,3
"1010",196.294998,57.769001,2
"1011",476.674011,222.695007,1
"1012",410.947998,205.373001,6
"1013",149.524994,264.365997,3
"1014",421.036987,101.713997,1
"1015",20.083,84.389,1
"1016",78.622002,182.578003,2
"1017",447.769012,253.701996,7
"1018",134.091995,209.916,3
"1019",183.729996,260.953003,3
"1020",380.579987,74.744003,5
"1021",162.651993,150.514999,3
"1022",353.544006,211.302002,6
"1023",239.175995,248.029999,3
"1024",271.028992,52.682999,5
"1025",207.089996,70.063004,2
"1026",321.497009,238.085999,1
"1027",220.356003,181.908005,2
"1028",375.914001,220.867004,1
"1029",359.480988,92.457001,5
"1030",53.313,190.828995,1
"1031",190.520996,179.966003,2
"1032",265.601013,240.356003,3
"1033",413.61499,53.313,5
"1034",68.482002,190.889008,2
"1035",562.932007,143.281998,4
"1036",130.339996,261.729004,3
"1037",208.979004,80.643997,2
"1038",206.369995,207.720001,2
"1039",475.854004,203.987,1
"1040",352.391998,276.674988,7
"1041",199.166,209.792999,2
"1042",154.863998,194.591995,3
"1043",352.854004,60.849998,5
"1044",423.764008,50.272999,5
"1045",211.126007,132.039993,2
"1046",352.251007,91.230003,5
"1047",133.087006,269.627014,3
"1048",103.028999,49.744999,2
"1049",386.940002,247.117996,7
"1050",572.997009,99.917999,4
"1051",474.341003,310.587006,1
"1052",502.303009,60.134998,4
"1053",68.601997,102.491997,2
"1054",79.945999,80.141998,2
"1055",147.914001,251.274002,3
"1056",223.242004,319.335999,1
"1057",520.534973,128.679993,4
"1058",338.617004,104.527,5
"1059",530.359009,138.888,4
"1060",512.629028,103.989998,4
"1061",222.897995,99.995003,2
"1062",215.897995,75.504997,2
"1063",513.995972,84.401001,4
"1064",105.704002,62.187,2
"1065",377.460999,154.949005,1
"1066",92.994003,157.410995,2
"1067",225.069,196.507004,2
"1068",153.576996,225.175003,3
"1069",133.128006,273.776001,3
"1070",261.425995,138.283005,3
"1071",344.411011,117.505997,5
"1072",315.700012,64.931999,5
"1073",474.274994,263.731995,7
"1074",441.881989,65.855003,1
"1075",208.878998,145.406998,2
"1076",188.880005,255.578003,3
"1077",303.029999,53.492001,5
"1078",335.578003,55.903,5
"1079",273.742004,106.527,3
"1080",588.155029,158.102997,1
"1081",185.824997,95.491997,2
"1082",191.531998,90.352997,2
"1083",362.354004,99.700996,5
"1084",360.733002,78.139999,5
"1085",402.225006,189.345001,6
"1086",175.397995,60.285999,2
"1087",475.690002,54.097,4
"1088",395.265015,108.216003,6
"1089",341.029999,247.813004,7
"1090",462.121002,69.483002,4
"1091",211.542007,250.908997,3
"1092",87.183998,208.279007,2
"1093",204.113007,153.132996,2
"1094",372.394012,207.354996,6
"1095",405.949005,77.632004,5
"1096",94.439003,80.899002,2
"1097",365.953003,248.966995,7
"1098",121.459999,76.32,2
"1099",339.214996,276.337006,7
"1100",160.287994,152.151993,3
"1101",348.619995,194.746994,6
"1102",349.959991,277.492004,7
"1103",121.503998,67.869003,2
"1104",535.989014,83.460999,4
"1105",333.296997,67.385002,5
"1106",518.388,315.539001,1
"1107",345.153992,269.506989,7
"1108",112.972,275.819,1
"1109",164.75,61.876999,2
"1110",297.972992,53.743999,5
"1111",343.890015,58.602001,5
"1112",600.791016,215.154007,1
"1113",338.761993,278.298004,7
"1114",403.097992,110.321999,6
"1115",551.098999,245.164001,4
"1116",562.575012,250.266998,4
"1117",409.209015,195.824997,6
"1118",378.605988,44.085999,5
"1119",523.947998,132.779007,4
"1120",413.195007,203.046005,6
"1121",531.22699,181.494003,4
"1122",218.720001,179.431,2
"1123",336.808014,126.992996,5
"1124",215.298004,80.098999,2
"1125",337.334015,37.743,1
"1126",412.708008,116.077003,6
"1127",410.087006,163.792999,6
"1128",359.428009,231.233994,7
"1129",608.47699,28.712,1
"1130",395.296997,52.013,5
"1131",359.087006,220.473007,6
"1132",154.126999,72.792999,2
"1133",281.912994,169.358002,3
"1134",81.132004,155.988007,2
"1135",555.276978,192.516006,4
"1136",355.209015,112.526001,5
"1137",536.547974,286.690002,1
"1138",505.94101,58.592999,4
"1139",294.51001,168.042999,3
"1140",415.683014,190.25,6
"1141",147.848007,209.335007,3
"1142",128.139008,226.535004,3
"1143",367.723999,246.617004,7
"1144",384.186005,215.867004,1
"1145",68.164001,119.945999,2
"1146",59.431999,75.445999,2
"1147",491.756989,156.936996,4
"1148",215.154007,172.578003,2
"1149",532.999023,84.363998,4
"1150",223.682999,173.451004,2
"1151",76.144997,176.216003,2
"1152",354.880005,167.925995,1
"1153",78.402,137.251007,2
"1154",291.28299,170.020996,3
"1155",397.824005,176.832001,6
"1156",411.860992,183.035995,6
"1157",490.503998,68.846001,4
"1158",446.174011,252.246002,7
"1159",156.156998,205.701996,3
"1160",354.912994,265.627014,7
"1161",479.759003,232.220993,1
"1162",293.902008,275.281006,3
"1163",326.237,259.876007,1
"1164",229.731995,82.603996,2
"1165",288.677002,27.166,1
"1166",372.321991,81.042999,5
"1167",158.619003,234.177002,3
"1168",560.362,79.742996,4
"1169",519.544983,129.738007,4
"1170",399.437012,276.403015,7
"1171",543.416992,145.822006,4
"1172",486.463989,254.701996,1
"1173",103.459,55.714001,2
"1174",426.225006,270.431,7
"1175",377.326996,200.061996,6
"1176",322.752014,47.654999,5
"1177",487.596985,69.254997,4
"1178",67.021004,115.850998,2
"1179",134.910995,121.496002,3
"1180",175.75,85.949997,2
"1181",152.054001,144.654007,3
"1182",415.609009,101.439003,1
"1183",365.018005,269.721985,7
"1184",404.678009,116.757004,6
"1185",277.53299,256.653992,3
"1186",189.246994,197.904999,2
"1187",80.239998,190.716995,2
"1188",538.710022,73.494003,4
"1189",335.018005,114.391998,5
"1190",466.364014,264.540009,7
"1191",550.705994,92.019997,4
"1192",492.437988,130.692001,4
"1193",72.089996,115.920998,2
"1194",610.692993,102.775002,1
"1195",292.31601,262.213989,3
"1196",78.191002,153.042999,2
"1197",412.936005,212.712997,6
"1198",347.407013,71.414001,5
"1199",400.312012,44.348,5
"1200",181.996002,274.768005,3
"1201",397.511993,188.020996,6
"1202",537.283997,231.837006,4
"1203",227.794998,181.414993,2
"1204",370.583008,171.102997,1
"1205",376.968994,192.815002,6
"1206",271.419006,48.278999,1
"1207",483.178009,260.342987,7
"1208",325.395996,272.572998,7
"1209",182.104004,244.979004,3
"1210",133.772003,267.609985,3
"1211",137.570999,121.049004,3
"1212",65.475998,240.617996,1
"1213",183.585999,251.011993,3
"1214",565.026001,124.320999,4
"1215",102.786003,61.977001,2
"1216",512.106018,101.989998,4
"1217",434.574005,273.130005,7
"1218",523.002991,212.539993,4
"1219",125.249001,116.615997,3
"1220",408.86499,193.317001,6
"1221",470.654999,254.546005,7
"1222",109.332001,279.800995,1
"1223",361.605011,62.301998,5
"1224",90.748001,132.440002,2
"1225",89.500999,71.347,2
"1226",472.806,201.755005,1
"1227",556.150024,59.806,4
"1228",62.763,85.420998,2
"1229",265.851013,247.324997,3
"1230",540.796997,108.445999,4
"1231",164.296005,185.686005,3
"1232",142.352005,116.903,3
"1233",396.907013,71.300003,5
"1234",360.903015,211.160995,6
"1235",202.994995,152.832993,2
"1236",311.315002,226.981995,1
"1237",406.084991,203.591003,6
"1238",384.414001,156.106003,6
"1239",368.251007,201.453995,6
"1240",342.787994,116.290001,5
"1241",207.158005,164.320007,2
"1242",342.863007,132.994003,5
"1243",360.80899,202.526993,6
"1244",328.299011,258.06601,7
"1245",342.653992,275.173004,7
"1246",152.677002,50.536999,2
"1247",199.917007,80.935997,2
"1248",528.799988,98.513,4
"1249",127.945,173.423004,3
"1250",560.844971,196.591995,4
"1251",155.481003,237.175003,3
"1252",363.014008,61.258999,5
"1253",134.317993,72.891998,2
"1254",538.783997,105.197998,4
"1255",214.25,114.716003,2
"1256",277.278992,257.68399,3
"1257",358.554993,90.630997,5
"1258",140.677994,206.169998,3
"1259",476.062988,60.389,4
"1260",561.961975,87.594002,4
"1261",56.591999,111.014,2
"1262",552.689026,200.940994,4
"1263",573.929016,87.426003,4
"1264",210.679993,276.53299,3
"1265",534.387024,69.102997,4
"1266",165.748993,67.991997,2
"1267",143.376007,117.737999,3
"1268",495.447998,150.481003,4
"1269",68.463997,210.302994,1
"1270",289.64801,161.473999,3
"1271",225.132004,104.026001,2
"1272",594.784973,135.485992,1
"1273",244.794998,183.632004,1
"1274",78.209,159.772003,2
"1275",571.200989,76.891998,4
"1276",337.140991,38.352001,1
"1277",378.082001,39.324001,1
"1278",350.088989,65.139999,5
"1279",290.608002,165.399994,3
"1280",531.914001,168.328995,4
"1281",193.483994,205.994995,2
"1282",300.020996,75.655998,5
"1283",401.927002,251.740997,7
"1284",145.481003,219.733994,3
"1285",482.661987,145.675003,4
"1286",469.904999,245.339996,1
"1287",285.945007,226.201004,3
"1288",200.906998,103.508003,2
"1289",216.445007,200.932999,2
"1290",507.782013,160.246994,4
"1291",191.311996,179.143005,2
"1292",417.294006,45.928001,5
"1293",400.824005,60.181,5
"1294",436.630005,40.368,1
"1295",416.785004,58.724998,5
"1296",567.366028,92.724998,4
"1297",224.886002,114.946999,2
"1298",391.471985,267.17099,7
"1299",522.674011,206.106003,4
"1300",373.123993,191.567993,6
"1301",80.481003,54.909,2
"1302",553.562988,235.699005,4
"1303",570.434021,239.876999,4
"1304",422.625,108.047997,1
"1305",415.772003,274.505005,7
"1306",240.964005,206.065994,1
"1307",495.406006,193.425003,4
"1308",294.536987,177.705002,3
"1309",129.962997,112.317001,3
"1310",535.072021,81.564003,4
"1311",83.997002,48.472,2
"1312",40.796001,84.656998,1
"1313",394.520996,167.604996,6
"1314",307.010986,72.725998,5
"1315",418.156006,210.190002,6
"1316",433.518005,259.247009,7
"1317",278.777008,79.611,1
"1318",123.556,251.970993,3
"1319",492.54599,80.017998,4
"1320",314.372009,48.678001,5
"1321",77.896004,104.697998,2
"1322",348.891998,196.212997,6
"1323",138.014008,245.565002,3
"1324",151.501999,254.574005,3
"1325",227.205994,104.697998,2
"1326",403.311005,104.115997,6
"1327",430.078003,259.612,7
"1328",315.52301,47.176998,5
"1329",141.320007,178.481003,3
"1330",355.238007,83.797997,5
"1331",205.554001,83.360001,2
"1332",536.010986,53.138,4
"1333",571.252014,234.039993,4
"1334",560.133972,192.854004,4
"1335",160.824997,156.326004,3
"1336",539.687012,274.981995,1
"1337",282.106995,274.122009,3
"1338",81.252998,221.772995,1
"1339",283.264008,86.808998,1
"1340",393.756012,185.994995,6
"1341",258.290985,271.580994,3
"1342",368.958008,275.674011,7
"1343",278.674988,243.167007,3
"1344",210.035004,87.678001,2
"1345",141.156006,77.473,2
"1346",330.697998,39.766998,1
"1347",339.130005,280.846985,7
"1348",560.02301,87.588997,4
"1349",151.953995,226.488007,3
"1350",479.85199,245.776993,7
"1351",413.841003,70.891998,5
"1352",540.742981,187.309006,4
"1353",180.242996,110.156998,1
"1354",462.415009,261.612,7
"1355",177.988007,75.279999,2
"1356",268.557007,191.348999,3
"1357",533.166992,185.014008,4
"1358",250.078003,108.529999,1
"1359",92.164001,188.651001,2
"1360",205.740997,59.395,2
"1361",211.216995,107.484001,2
"1362",488.096008,255.580994,1
"1363",85.763,114.167,2
"1364",253.182999,236.285004,3
"1365",518.005005,203.612,4
"1366",370.272003,176.632004,1
"1367",531.502014,64.973999,4
"1368",160.367996,150.587997,3
"1369",329.592987,91.275002,5
"1370",140.369003,160.033997,3
"1371",404.425995,257.584015,7
"1372",426.372986,253.619995,7
"1373",476.139008,253.065002,7
"1374",406.272003,196.085999,6
"1375",524.388977,89.499001,4
"1376",541.338989,139.132996,4
"1377",116.568001,92.644997,1
"1378",383.039001,244.184998,7
"1379",350.384003,154.100006,5
"1380",191.746994,109.012001,2
"1381",73.677002,174.554993,2
"1382",394.166992,252.934006,7
"1383",489.429993,65.110001,4
"1384",460.355988,67.176003,4
"1385",147.830002,143.212006,3
"1386",305.615997,42.881001,5
"1387",392.52301,161.255005,6
"1388",433.022003,271.266998,7
"1389",548.913025,237.371002,4
"1390",285.355988,59.922001,5
"1391",64.963997,160.798004,2
"1392",411.014008,129.796997,6
"1393",480.733002,229.815994,1
"1394",196.595001,259.006012,3
"1395",229.779007,131.431,2
"1396",268.127991,246.169006,3
"1397",547.622986,229.255997,4
"1398",191.195007,68.492996,2
"1399",340.843994,75.404999,5
"1400",167.651001,259.893005,3
"1401",410.959015,150.048004,6
"1402",601.387024,113.217003,1
"1403",152.783997,150.059998,3
"1404",114.537003,276.546997,1
"1405",414.713989,140.376007,6
"1406",521.510986,161.160995,4
"1407",565.637024,66.541,4
"1408",500.834991,49.752998,4
"1409",480.855011,69.706001,4
"1410",43.105999,148.759003,1
"1411",355.247009,76.431,5
"1412",41.695999,91.656998,1
"1413",207.688004,206.983002,2
"1414",132.932999,273.911987,3
"1415",550.598999,96.244003,4
"1416",440.154999,265.894012,7
"1417",164.302002,65.908997,2
"1418",489.466003,162.869995,4
"1419",395.664001,268.230988,7
"1420",153.822006,156.339996,3
"1421",277.252014,128.257004,3
"1422",135.468994,79.510002,2
"1423",300.368988,59.469002,5
"1424",69.18,60.519001,2
"1425",209.535004,68.274002,2
"1426",292.752014,230.688004,3
"1427",404.246002,123.978996,6
"1428",535.549988,125.063004,4
"1429",210.033997,137.121994,2
"1430",291.25,191.016998,3
"1431",411.800995,149.751999,6
"1432",225.546005,136.123001,2
"1433",179.580002,48.883999,2
"1434",357.614014,215.119995,6
"1435",193.850006,91.588997,2
"1436",69.336998,262.964996,1
"1437",126.778,257.546997,3
"1438",329.117004,71.436996,5
"1439",553.609985,226.296005,4
"1440",455.294006,274.425995,7
"1441",516.289001,211.410995,4
"1442",540.299011,49.028,4
"1443",541.030029,161.960999,4
"1444",417.154999,138.975006,6
"1445",499.882996,181.587997,4
"1446",363.031006,198.401993,6
"1447",130.925003,240.951004,3
"1448",144.223007,156.462006,3
"1449",399.445007,150.953003,6
"1450",281.587006,215.419006,3
"1451",476.158997,80.709999,4
"1452",239.709,273.265015,3
"1453",369.407013,50.636002,5
"1454",234.205002,191.391006,2
"1455",374.838013,63.68,5
"1456",546.719971,243.166,4
"1457",40.009998,95.398003,1
"1458",315.230988,48.380001,5
"1459",131.807007,58.868999,2
"1460",604.348022,194.544998,1
"1461",360.123993,257.998993,7
"1462",337.071014,264.25,7
"1463",201.977997,113.065002,2
"1464",386.68399,170.643997,6
"1465",213.554993,117.502998,2
"1466",548.353027,237.610992,4
"1467",515.90802,93.042,4
"1468",423.308014,117.265999,1
"1469",545.249023,85.463997,4
"1470",105.109001,72.278999,2
"1471",291.661011,197.957993,3
"1472",366.548004,196.718002,6
"1473",528.758972,67.716003,4
"1474",349.295013,257.126007,7
"1475",544.536011,153.227997,4
"1476",186.753006,257.181,3
"1477",547.830994,197.477005,4
"1478",523.200012,84.658997,4
"1479",211.266006,80.198997,2
"1480",291.483002,275.625,3
"1481",403.845001,213.098999,6
"1482",107.152,72.626999,2
"1483",187.949005,78.038002,2
"1484",548.383972,50.890999,4
"1485",356.069,140.444,5
"1486",407.858002,55.625999,5
"1487",439.925995,270.122986,7
"1488",217.684006,214.279999,2
"1489",89.177002,215.647003,1
"1490",190.748993,144.770004,2
"1491",427.845001,267.89801,7
"1492",426.36499,246.957001,7
"1493",264.575012,119.170998,3
"1494",586.687988,136.207993,1
"1495",532.703979,184.697998,4
"1496",363.701996,176.033997,1
"1497",538.236023,173.246994,4
"1498",416.716003,41.215,1
"1499",277.893005,122.892998,3
"1500",406.403015,129.871994,6
"1501",410.052002,269.269989,7
"1502",142.123001,234.205002,3
"1503",65.213997,81.727997,2
"1504",94.753998,128.871994,2
"1505",578.56897,218.903,4
"1506",480.253998,71.917,4
"1507",260.373993,243.899002,3
"1508",180.557007,48.650002,2
"1509",256.622009,247.914993,3
"1510",597.971008,126.584,1
"1511",421.174011,125.959,1
"1512",162.149994,264.987,3
"1513",230.994003,251.839005,3
"1514",416.975006,205.093002,6
"1515",402.23999,247.876007,7
"1516",260.369995,204.744995,3
"1517",506.928986,79.713997,4
"1518",336.550995,56.681,5
"1519",153.746994,127.207001,3
"1520",344.822998,55.803001,5
"1521",412.252014,207.363998,6
"1522",279.186005,179.358994,3
"1523",226.804001,113.419998,2
"1524",295.259003,72.010002,5
"1525",423.141998,161.445999,6
"1526",296.484009,74.566002,5
"1527",280.828003,149.690994,3
"1528",490.746002,64.726997,4
"1529",570.835022,231.154007,4
"1530",536.35498,149.061005,4
"1531",272.531006,207.126007,3
"1532",124.915001,176.921005,3
"1533",208.807999,165.647003,2
"1534",161.477997,61.167,2
"1535",309.929993,46.615002,5
"1536",325.184998,64.330002,5
"1537",344.44101,90.359001,5
"1538",179.343002,85.667999,2
"1539",129.919006,83.950996,2
"1540",79.670998,172.707993,2
"1541",172.102997,129.203003,1
"1542",174.334,271.022003,3
"1543",501.377991,56.638,4
"1544",72.172997,213.645996,2
"1545",448.145996,275.880005,7
"1546",265.041992,243.149002,3
"1547",391.31601,148.891006,6
"1548",418.756989,218.201996,6
"1549",219.481003,239.173996,3
"1550",286.675995,256.908997,3
"1551",485.934998,59.742001,4
"1552",292.82901,206.447998,3
"1553",219.164993,46.202,1
"1554",522.846985,113.435997,4
"1555",381.855988,268.347992,7
"1556",151.050003,69.934998,2
"1557",141.569,269.923004,3
"1558",412.696991,209.759995,6
"1559",392.437012,113.408997,6
"1560",243.977005,249.714996,3
"1561",369.574005,170.600006,1
"1562",205.613998,240.884003,3
"1563",152.315994,183.401001,3
"1564",390.166992,200.582001,6
"1565",228.682007,137.766006,2
"1566",355.596008,144.264008,5
"1567",242.434998,254.468002,3
"1568",153.214005,164.862,3
"1569",133.393997,187.352997,3
"1570",82.902,181.001007,2
"1571",408.38501,287.682007,1
"1572",93.054001,132.608002,2
"1573",127.943001,190.990005,3
"1574",318.859985,77.413002,5
"1575",579.200989,117.335999,4
"1576",203.026001,275.708008,3
"1577",292.871002,225.862,3
"1578",503.569,82.619003,4
"1579",514.812012,167.554001,4
"1580",170.151001,254.160004,3
"1581",553.23999,181.979996,4
"1582",303.947998,296.221008,1
"1583",549.177002,196.664001,4
"1584",337.925995,50.152,5
"1585",507.928009,198.080994,4
"1586",482.355011,244.608994,1
"1587",524.552979,165.862,4
"1588",214.914001,216.447998,2
"1589",273.967987,217.632004,3
"1590",444.084991,187.214005,1
"1591",142.858002,48.988998,2
"1592",74.735001,205.615005,2
"1593",392.372986,99.956001,6
"1594",543.22699,169.761002,4
"1595",220.425995,258.816986,3
"1596",491.015991,157.395004,4
"1597",137.516998,108.778999,3
"1598",502.054993,189.419998,4
"1599",548.22699,119.574997,4
"1600",535.057983,135.837997,4
"1601",515.776001,295.895996,1
"1602",270.630005,40.323002,1
"1603",497.735992,144.300003,4
"1604",472.997009,274.916992,7
"1605",413.436005,220.873993,6
"1606",534.809998,141.076996,4
"1607",507.554993,178.994003,4
"1608",562.523987,193.350998,4
"1609",441.700012,277.333008,7
"1610",560.255005,77.237999,4
"1611",132.768005,78.337997,2
"1612",71.400002,139.912994,2
"1613",346.195007,105.306999,5
"1614",552.002991,144.520996,4
"1615",519.651001,189.987,4
"1616",474.971985,57.827,4
"1617",211.699997,128.227005,2
"1618",153.337997,174.563995,3
"1619",224.746994,123.254997,2
"1620",325.593994,160.697998,1
"1621",436.709991,270.841003,7
"1622",223.197006,185.781006,2
"1623",527.632996,163.992996,4
"1624",520.200012,207.927002,4
"1625",398.970001,186.104004,6
"1626",314.571991,65.468002,5
"1627",541.64801,117.356003,4
"1628",204.056,162.710007,2
"1629",70.529999,88.040001,2
"1630",66.737,65.674004,2
"1631",240.535004,83.716003,1
"1632",363.792999,275.835999,7
"1633",335.009003,111.010002,5
"1634",538.008972,189.408997,4
"1635",470.911987,77.287003,4
"1636",212.175003,147.067001,2
"1637",162.209,185.835999,3
"1638",215.561996,55.317001,2
"1639",563.843994,133.651993,4
"1640",312.492004,74.274002,5
"1641",393.84201,127.283997,6
"1642",503.070007,277.657013,1
"1643",436.529999,260.987,7
"1644",399.713013,75.331001,5
"1645",70.852997,110.663002,2
"1646",233.201004,237.947006,3
"1647",542.15802,47.146999,4
"1648",542.564026,168.457993,4
"1649",533.335999,158.322998,4
"1650",263.042999,136.550995,3
"1651",71.087997,50.801998,2
"1652",549.547974,66.843002,4
"1653",404.511993,126.935997,6
"1654",273.445007,114.406998,3
"1655",408.506989,43.807999,5
"1656",421.38501,202.559998,6
"1657",282.330994,156.039001,3
"1658",542.945007,207.964005,4
"1659",90.862,184.296997,2
"1660",322.411011,44.797001,5
"1661",379.566986,281.993011,7
"1662",167.981003,191.779007,3
"1663",229.962006,157.175003,2
"1664",190.688004,111.018997,2
"1665",279.626007,110.68,3
"1666",536.958984,237.682999,4
"1667",328.947998,102.016998,5
"1668",201.216995,265.071014,3
"1669",330.826996,117.176003,5
"1670",334.283997,248.197006,7
"1671",189.511993,215.328003,2
"1672",140.962006,197.710007,3
"1673",197.207993,212.703995,2
"1674",107.245003,85.535004,2
"1675",334.545013,59.154999,5
"1676",405.196014,109.883003,6
"1677",603.004028,209.501007,1
"1678",483.015015,59.456001,4
"1679",324.35199,65.359001,5
"1680",388.352997,219.475998,6
"1681",147.145004,74.293999,2
"1682",405.317993,174.242004,6
"1683",335.364014,278.477997,7
"1684",128.779999,210.744003,3
"1685",88.765999,68.725998,2
"1686",531.544006,143.871002,4
"1687",151.459,165.164993,3
"1688",602.382019,115.587997,1
"1689",415.128998,210.255997,6
"1690",226.957001,103.247002,2
"1691",422.798004,218.537994,6
"1692",138.891006,209.085999,3
"1693",281.949005,148.649002,3
"1694",24.549999,153.837006,1
"1695",75.870003,55.067001,2
"1696",152.516998,54.634998,2
"1697",492.166992,60.205002,4
"1698",164.315002,154.537003,3
"1699",514.856018,203.009003,4
"1700",66.571999,113.200996,2
"1701",517.195984,185.876999,4
"1702",266.882996,157.119995,3
"1703",315.993011,59.137001,5
"1704",207.115997,100.024002,2
"1705",108.600998,61.827,2
"1706",147.623001,78.259003,2
"1707",86.468002,276.190002,1
"1708",220.951996,71.133003,2
"1709",482.450012,254.498993,1
"1710",142.388,178.492996,3
"1711",406.447998,194.367996,6
"1712",127.092003,237.255997,3
"1713",366.002014,247.817993,7
"1714",78.260002,139.326996,2
"1715",326.161011,79.695,5
"1716",209.087006,118.394997,2
"1717",374.791992,248.550995,7
"1718",272.523987,74.925003,1
"1719",543.580994,123.599998,4
"1720",403.403015,52.613998,5
"1721",378.720001,143.141998,1
"1722",416.434998,150.445999,6
"1723",132.692001,134.203003,3
"1724",461.59201,142.723007,1
"1725",511.612,156.057007,4
"1726",620.984985,65.105003,1
"1727",105.486,80.115997,2
"1728",538.719971,102.597,4
"1729",460.10199,250.567001,7
"1730",293.480011,169.875,3
"1731",100.904999,205.776993,1
"1732",338,272.990997,7
"1733",225.197006,186.718002,2
"1734",237.050995,214.179001,1
"1735",334.604004,117.152,5
"1736",153.181,225.343002,3
"1737",84.860001,297.131989,1
"1738",268.251007,226.404007,3
"1739",275.631012,220.335007,3
"1740",274.645996,162.018005,3
"1741",558.210999,222.048004,4
"1742",357.048004,50.898998,5
"1743",457.240997,249.281006,7
"1744",138.216003,50.256001,2
"1745",128.731995,76.736,2
"1746",380.639008,266.953003,7
"1747",496.329987,167.899002,4
"1748",387.505005,256.652008,7
"1749",489.808014,165.391006,4
"1750",525.421021,120.786003,4
"1751",215.621994,99.898003,2
"1752",388.884003,155.910995,6
"1753",133.380997,110.323997,3
"1754",494.682007,282.654999,1
"1755",59.755001,129.164993,2
"1756",320.442993,76.011002,5
"1757",495.971985,148.302002,4
"1758",220.302002,270.792999,3
"1759",371.786987,70.428001,5
"1760",362.654999,110.040001,5
"1761",563.349976,222.022995,4
"1762",75.186996,122.783997,2
"1763",335.860992,148.335999,5
"1764",520.721008,119.857002,4
"1765",337.368988,94.787003,5
"1766",566.236023,124.071999,4
"1767",223.714996,250.712006,3
"1768",494.596008,66.486,4
"1769",135.639008,69.829002,2
"1770",64.650002,119.554001,2
"1771",386.628998,145.285995,6
"1772",533.726013,204.076996,4
"1773",332.46701,267.876007,7
"1774",503.161987,104.906998,4
"1775",503.446991,49.679001,4
"1776",189.815994,216.485992,1
"1777",131.994003,109.579002,3
"1778",446.498993,259.148987,7
"1779",411.031006,42.604,5
"1780",63.194,137.966995,1
"1781",436.924988,57.506001,1
"1782",507.19101,198.281998,4
"1783",205.709,73.686996,2
"1784",273.709991,63.576,5
"1785",545.588013,238.604996,4
"1786",74.908997,191.746994,2
"1787",200.839996,169.128006,2
"1788",365.308014,55.282001,5
"1789",40.202,92.723999,1
"1790",555.75,96.129997,4
"1791",345.84201,153.085999,5
"1792",534.244995,231.412994,4
"1793",88.924004,82.487,2
"1794",286.246002,120.655998,3
"1795",268.187988,261.325989,3
"1796",155.742004,215.809998,3
"1797",161.731995,186.490005,3
"1798",542.742981,169.779999,4
"1799",237.059998,259.158997,3
"1800",169.231003,64.841003,2
"1801",53.092999,193.820007,1
"1802",519.276978,124.668999,4
"1803",549.221008,246.082001,4
"1804",256.729004,131.559006,3
"1805",472.819,51.126999,4
"1806",495.527008,79.615997,4
"1807",367.287994,185.893005,6
"1808",195.988998,197.908997,2
"1809",500.268005,196.615997,4
"1810",119.658997,83.958,2
"1811",205.973007,156.248993,2
"1812",398.037994,148.779007,6
"1813",356.057007,202.638,6
"1814",162.917999,227.804993,3
"1815",349.671997,96.133003,5
"1816",81.119003,122.275002,2
"1817",400.110992,74.189003,5
"1818",71.263,70.991997,2
"1819",201.054993,91.109001,2
"1820",342.410004,88.898003,5
"1821",491.352997,156.688995,4
"1822",98.796997,60.493,2
"1823",212.740997,146.121994,2
"1824",227.419998,71.905998,2
"1825",156.160004,59.296001,2
"1826",459.992004,262.447998,7
"1827",334.299988,91.710999,5
"1828",194.994003,154.593002,2
